DAY_DATE,YEAR,MONTH,MONTH_NAME,DAY_OF_MON,DAY_OF_WEEK,WEEK_OF_YEAR,DAY_OF_YEAR
2022-10-25,2022,10,Oct,25,2,43,298
2022-10-26,2022,10,Oct,26,3,43,299
2022-10-27,2022,10,Oct,27,4,43,300
2022-10-28,2022,10,Oct,28,5,43,301
2022-10-29,2022,10,Oct,29,6,43,302
2022-10-30,2022,10,Oct,30,0,43,303
2022-10-31,2022,10,Oct,31,1,44,304
2022-11-01,2022,11,Nov,1,2,44,305
2022-11-02,2022,11,Nov,2,3,44,306
2022-11-03,2022,11,Nov,3,4,44,307
2022-11-04,2022,11,Nov,4,5,44,308
2022-11-05,2022,11,Nov,5,6,44,309
2022-11-06,2022,11,Nov,6,0,44,310
2022-11-07,2022,11,Nov,7,1,45,311
2022-11-08,2022,11,Nov,8,2,45,312
2022-11-09,2022,11,Nov,9,3,45,313
2022-11-10,2022,11,Nov,10,4,45,314
2022-11-11,2022,11,Nov,11,5,45,315
2022-11-12,2022,11,Nov,12,6,45,316
2022-11-13,2022,11,Nov,13,0,45,317
2022-11-14,2022,11,Nov,14,1,46,318
2022-11-15,2022,11,Nov,15,2,46,319
2022-11-16,2022,11,Nov,16,3,46,320
2022-11-17,2022,11,Nov,17,4,46,321
2022-11-18,2022,11,Nov,18,5,46,322
2022-11-19,2022,11,Nov,19,6,46,323
2022-11-20,2022,11,Nov,20,0,46,324
2022-11-21,2022,11,Nov,21,1,47,325
2022-11-22,2022,11,Nov,22,2,47,326
2022-11-23,2022,11,Nov,23,3,47,327
2022-11-24,2022,11,Nov,24,4,47,328
2022-11-25,2022,11,Nov,25,5,47,329
2022-11-26,2022,11,Nov,26,6,47,330
2022-11-27,2022,11,Nov,27,0,47,331
2022-11-28,2022,11,Nov,28,1,48,332
2022-11-29,2022,11,Nov,29,2,48,333
2022-11-30,2022,11,Nov,30,3,48,334
2022-12-01,2022,12,Dec,1,4,48,335
2022-12-02,2022,12,Dec,2,5,48,336
2022-12-03,2022,12,Dec,3,6,48,337
2022-12-04,2022,12,Dec,4,0,48,338
2022-12-05,2022,12,Dec,5,1,49,339
2022-12-06,2022,12,Dec,6,2,49,340
2022-12-07,2022,12,Dec,7,3,49,341
2022-12-08,2022,12,Dec,8,4,49,342
2022-12-09,2022,12,Dec,9,5,49,343
2022-12-10,2022,12,Dec,10,6,49,344
2022-12-11,2022,12,Dec,11,0,49,345
2022-12-12,2022,12,Dec,12,1,50,346
2022-12-13,2022,12,Dec,13,2,50,347
2022-12-14,2022,12,Dec,14,3,50,348
2022-12-15,2022,12,Dec,15,4,50,349
2022-12-16,2022,12,Dec,16,5,50,350
2022-12-17,2022,12,Dec,17,6,50,351
2022-12-18,2022,12,Dec,18,0,50,352
2022-12-19,2022,12,Dec,19,1,51,353
2022-12-20,2022,12,Dec,20,2,51,354
2022-12-21,2022,12,Dec,21,3,51,355
2022-12-22,2022,12,Dec,22,4,51,356
2022-12-23,2022,12,Dec,23,5,51,357
2022-12-24,2022,12,Dec,24,6,51,358
2022-12-25,2022,12,Dec,25,0,51,359
2022-12-26,2022,12,Dec,26,1,52,360
2022-12-27,2022,12,Dec,27,2,52,361
2022-12-28,2022,12,Dec,28,3,52,362
2022-12-29,2022,12,Dec,29,4,52,363
2022-12-30,2022,12,Dec,30,5,52,364
2022-12-31,2022,12,Dec,31,6,52,365
2023-01-01,2023,1,Jan,1,0,52,1
2023-01-02,2023,1,Jan,2,1,1,2
2023-01-03,2023,1,Jan,3,2,1,3
2023-01-04,2023,1,Jan,4,3,1,4
2023-01-05,2023,1,Jan,5,4,1,5
2023-01-06,2023,1,Jan,6,5,1,6
2023-01-07,2023,1,Jan,7,6,1,7
2023-01-08,2023,1,Jan,8,0,1,8
2023-01-09,2023,1,Jan,9,1,2,9
2023-01-10,2023,1,Jan,10,2,2,10
2023-01-11,2023,1,Jan,11,3,2,11
2023-01-12,2023,1,Jan,12,4,2,12
2023-01-13,2023,1,Jan,13,5,2,13
2023-01-14,2023,1,Jan,14,6,2,14
2023-01-15,2023,1,Jan,15,0,2,15
2023-01-16,2023,1,Jan,16,1,3,16
2023-01-17,2023,1,Jan,17,2,3,17
2023-01-18,2023,1,Jan,18,3,3,18
2023-01-19,2023,1,Jan,19,4,3,19
2023-01-20,2023,1,Jan,20,5,3,20
2023-01-21,2023,1,Jan,21,6,3,21
2023-01-22,2023,1,Jan,22,0,3,22
2023-01-23,2023,1,Jan,23,1,4,23
2023-01-24,2023,1,Jan,24,2,4,24
2023-01-25,2023,1,Jan,25,3,4,25
2023-01-26,2023,1,Jan,26,4,4,26
2023-01-27,2023,1,Jan,27,5,4,27
2023-01-28,2023,1,Jan,28,6,4,28
2023-01-29,2023,1,Jan,29,0,4,29
2023-01-30,2023,1,Jan,30,1,5,30
2023-01-31,2023,1,Jan,31,2,5,31
2023-02-01,2023,2,Feb,1,3,5,32
2023-02-02,2023,2,Feb,2,4,5,33
2023-02-03,2023,2,Feb,3,5,5,34
2023-02-04,2023,2,Feb,4,6,5,35
2023-02-05,2023,2,Feb,5,0,5,36
2023-02-06,2023,2,Feb,6,1,6,37
2023-02-07,2023,2,Feb,7,2,6,38
2023-02-08,2023,2,Feb,8,3,6,39
2023-02-09,2023,2,Feb,9,4,6,40
2023-02-10,2023,2,Feb,10,5,6,41
2023-02-11,2023,2,Feb,11,6,6,42
2023-02-12,2023,2,Feb,12,0,6,43
2023-02-13,2023,2,Feb,13,1,7,44
2023-02-14,2023,2,Feb,14,2,7,45
2023-02-15,2023,2,Feb,15,3,7,46
2023-02-16,2023,2,Feb,16,4,7,47
2023-02-17,2023,2,Feb,17,5,7,48
2023-02-18,2023,2,Feb,18,6,7,49
2023-02-19,2023,2,Feb,19,0,7,50
2023-02-20,2023,2,Feb,20,1,8,51
2023-02-21,2023,2,Feb,21,2,8,52
2023-02-22,2023,2,Feb,22,3,8,53
2023-02-23,2023,2,Feb,23,4,8,54
2023-02-24,2023,2,Feb,24,5,8,55
2023-02-25,2023,2,Feb,25,6,8,56
2023-02-26,2023,2,Feb,26,0,8,57
2023-02-27,2023,2,Feb,27,1,9,58
2023-02-28,2023,2,Feb,28,2,9,59
2023-03-01,2023,3,Mar,1,3,9,60
2023-03-02,2023,3,Mar,2,4,9,61
2023-03-03,2023,3,Mar,3,5,9,62
2023-03-04,2023,3,Mar,4,6,9,63
2023-03-05,2023,3,Mar,5,0,9,64
2023-03-06,2023,3,Mar,6,1,10,65
2023-03-07,2023,3,Mar,7,2,10,66
2023-03-08,2023,3,Mar,8,3,10,67
2023-03-09,2023,3,Mar,9,4,10,68
2023-03-10,2023,3,Mar,10,5,10,69
2023-03-11,2023,3,Mar,11,6,10,70
2023-03-12,2023,3,Mar,12,0,10,71
2023-03-13,2023,3,Mar,13,1,11,72
2023-03-14,2023,3,Mar,14,2,11,73
2023-03-15,2023,3,Mar,15,3,11,74
2023-03-16,2023,3,Mar,16,4,11,75
2023-03-17,2023,3,Mar,17,5,11,76
2023-03-18,2023,3,Mar,18,6,11,77
2023-03-19,2023,3,Mar,19,0,11,78
2023-03-20,2023,3,Mar,20,1,12,79
2023-03-21,2023,3,Mar,21,2,12,80
2023-03-22,2023,3,Mar,22,3,12,81
2023-03-23,2023,3,Mar,23,4,12,82
2023-03-24,2023,3,Mar,24,5,12,83
2023-03-25,2023,3,Mar,25,6,12,84
2023-03-26,2023,3,Mar,26,0,12,85
2023-03-27,2023,3,Mar,27,1,13,86
2023-03-28,2023,3,Mar,28,2,13,87
2023-03-29,2023,3,Mar,29,3,13,88
2023-03-30,2023,3,Mar,30,4,13,89
2023-03-31,2023,3,Mar,31,5,13,90
2023-04-01,2023,4,Apr,1,6,13,91
2023-04-02,2023,4,Apr,2,0,13,92
2023-04-03,2023,4,Apr,3,1,14,93
2023-04-04,2023,4,Apr,4,2,14,94
2023-04-05,2023,4,Apr,5,3,14,95
2023-04-06,2023,4,Apr,6,4,14,96
2023-04-07,2023,4,Apr,7,5,14,97
2023-04-08,2023,4,Apr,8,6,14,98
2023-04-09,2023,4,Apr,9,0,14,99
2023-04-10,2023,4,Apr,10,1,15,100
2023-04-11,2023,4,Apr,11,2,15,101
2023-04-12,2023,4,Apr,12,3,15,102
2023-04-13,2023,4,Apr,13,4,15,103
2023-04-14,2023,4,Apr,14,5,15,104
2023-04-15,2023,4,Apr,15,6,15,105
2023-04-16,2023,4,Apr,16,0,15,106
2023-04-17,2023,4,Apr,17,1,16,107
2023-04-18,2023,4,Apr,18,2,16,108
2023-04-19,2023,4,Apr,19,3,16,109
2023-04-20,2023,4,Apr,20,4,16,110
2023-04-21,2023,4,Apr,21,5,16,111
2023-04-22,2023,4,Apr,22,6,16,112
2023-04-23,2023,4,Apr,23,0,16,113
2023-04-24,2023,4,Apr,24,1,17,114
2023-04-25,2023,4,Apr,25,2,17,115
2023-04-26,2023,4,Apr,26,3,17,116
2023-04-27,2023,4,Apr,27,4,17,117
2023-04-28,2023,4,Apr,28,5,17,118
2023-04-29,2023,4,Apr,29,6,17,119
2023-04-30,2023,4,Apr,30,0,17,120
2023-05-01,2023,5,May,1,1,18,121
2023-05-02,2023,5,May,2,2,18,122
2023-05-03,2023,5,May,3,3,18,123
2023-05-04,2023,5,May,4,4,18,124
2023-05-05,2023,5,May,5,5,18,125
2023-05-06,2023,5,May,6,6,18,126
2023-05-07,2023,5,May,7,0,18,127
2023-05-08,2023,5,May,8,1,19,128
2023-05-09,2023,5,May,9,2,19,129
2023-05-10,2023,5,May,10,3,19,130
2023-05-11,2023,5,May,11,4,19,131
2023-05-12,2023,5,May,12,5,19,132
2023-05-13,2023,5,May,13,6,19,133
2023-05-14,2023,5,May,14,0,19,134
2023-05-15,2023,5,May,15,1,20,135
2023-05-16,2023,5,May,16,2,20,136
2023-05-17,2023,5,May,17,3,20,137
2023-05-18,2023,5,May,18,4,20,138
2023-05-19,2023,5,May,19,5,20,139
2023-05-20,2023,5,May,20,6,20,140
2023-05-21,2023,5,May,21,0,20,141
2023-05-22,2023,5,May,22,1,21,142
2023-05-23,2023,5,May,23,2,21,143
2023-05-24,2023,5,May,24,3,21,144
2023-05-25,2023,5,May,25,4,21,145
2023-05-26,2023,5,May,26,5,21,146
2023-05-27,2023,5,May,27,6,21,147
2023-05-28,2023,5,May,28,0,21,148
2023-05-29,2023,5,May,29,1,22,149
2023-05-30,2023,5,May,30,2,22,150
2023-05-31,2023,5,May,31,3,22,151
2023-06-01,2023,6,Jun,1,4,22,152
2023-06-02,2023,6,Jun,2,5,22,153
2023-06-03,2023,6,Jun,3,6,22,154
2023-06-04,2023,6,Jun,4,0,22,155
2023-06-05,2023,6,Jun,5,1,23,156
2023-06-06,2023,6,Jun,6,2,23,157
2023-06-07,2023,6,Jun,7,3,23,158
2023-06-08,2023,6,Jun,8,4,23,159
2023-06-09,2023,6,Jun,9,5,23,160
2023-06-10,2023,6,Jun,10,6,23,161
2023-06-11,2023,6,Jun,11,0,23,162
2023-06-12,2023,6,Jun,12,1,24,163
2023-06-13,2023,6,Jun,13,2,24,164
2023-06-14,2023,6,Jun,14,3,24,165
2023-06-15,2023,6,Jun,15,4,24,166
2023-06-16,2023,6,Jun,16,5,24,167
2023-06-17,2023,6,Jun,17,6,24,168
2023-06-18,2023,6,Jun,18,0,24,169
2023-06-19,2023,6,Jun,19,1,25,170
2023-06-20,2023,6,Jun,20,2,25,171
2023-06-21,2023,6,Jun,21,3,25,172
2023-06-22,2023,6,Jun,22,4,25,173
2023-06-23,2023,6,Jun,23,5,25,174
2023-06-24,2023,6,Jun,24,6,25,175
2023-06-25,2023,6,Jun,25,0,25,176
2023-06-26,2023,6,Jun,26,1,26,177
2023-06-27,2023,6,Jun,27,2,26,178
2023-06-28,2023,6,Jun,28,3,26,179
2023-06-29,2023,6,Jun,29,4,26,180
2023-06-30,2023,6,Jun,30,5,26,181
2023-07-01,2023,7,Jul,1,6,26,182
2023-07-02,2023,7,Jul,2,0,26,183
2023-07-03,2023,7,Jul,3,1,27,184
2023-07-04,2023,7,Jul,4,2,27,185
2023-07-05,2023,7,Jul,5,3,27,186
2023-07-06,2023,7,Jul,6,4,27,187
2023-07-07,2023,7,Jul,7,5,27,188
2023-07-08,2023,7,Jul,8,6,27,189
2023-07-09,2023,7,Jul,9,0,27,190
2023-07-10,2023,7,Jul,10,1,28,191
2023-07-11,2023,7,Jul,11,2,28,192
2023-07-12,2023,7,Jul,12,3,28,193
2023-07-13,2023,7,Jul,13,4,28,194
2023-07-14,2023,7,Jul,14,5,28,195
2023-07-15,2023,7,Jul,15,6,28,196
2023-07-16,2023,7,Jul,16,0,28,197
2023-07-17,2023,7,Jul,17,1,29,198
2023-07-18,2023,7,Jul,18,2,29,199
2023-07-19,2023,7,Jul,19,3,29,200
2023-07-20,2023,7,Jul,20,4,29,201
2023-07-21,2023,7,Jul,21,5,29,202
2023-07-22,2023,7,Jul,22,6,29,203
2023-07-23,2023,7,Jul,23,0,29,204
2023-07-24,2023,7,Jul,24,1,30,205
2023-07-25,2023,7,Jul,25,2,30,206
2023-07-26,2023,7,Jul,26,3,30,207
2023-07-27,2023,7,Jul,27,4,30,208
2023-07-28,2023,7,Jul,28,5,30,209
2023-07-29,2023,7,Jul,29,6,30,210
2023-07-30,2023,7,Jul,30,0,30,211
2023-07-31,2023,7,Jul,31,1,31,212
2023-08-01,2023,8,Aug,1,2,31,213
2023-08-02,2023,8,Aug,2,3,31,214
2023-08-03,2023,8,Aug,3,4,31,215
2023-08-04,2023,8,Aug,4,5,31,216
2023-08-05,2023,8,Aug,5,6,31,217
2023-08-06,2023,8,Aug,6,0,31,218
2023-08-07,2023,8,Aug,7,1,32,219
2023-08-08,2023,8,Aug,8,2,32,220
2023-08-09,2023,8,Aug,9,3,32,221
2023-08-10,2023,8,Aug,10,4,32,222
2023-08-11,2023,8,Aug,11,5,32,223
2023-08-12,2023,8,Aug,12,6,32,224
2023-08-13,2023,8,Aug,13,0,32,225
2023-08-14,2023,8,Aug,14,1,33,226
2023-08-15,2023,8,Aug,15,2,33,227
2023-08-16,2023,8,Aug,16,3,33,228
2023-08-17,2023,8,Aug,17,4,33,229
2023-08-18,2023,8,Aug,18,5,33,230
2023-08-19,2023,8,Aug,19,6,33,231
2023-08-20,2023,8,Aug,20,0,33,232
2023-08-21,2023,8,Aug,21,1,34,233
2023-08-22,2023,8,Aug,22,2,34,234
2023-08-23,2023,8,Aug,23,3,34,235
2023-08-24,2023,8,Aug,24,4,34,236
2023-08-25,2023,8,Aug,25,5,34,237
2023-08-26,2023,8,Aug,26,6,34,238
2023-08-27,2023,8,Aug,27,0,34,239
2023-08-28,2023,8,Aug,28,1,35,240
2023-08-29,2023,8,Aug,29,2,35,241
2023-08-30,2023,8,Aug,30,3,35,242
2023-08-31,2023,8,Aug,31,4,35,243
2023-09-01,2023,9,Sep,1,5,35,244
2023-09-02,2023,9,Sep,2,6,35,245
2023-09-03,2023,9,Sep,3,0,35,246
2023-09-04,2023,9,Sep,4,1,36,247
2023-09-05,2023,9,Sep,5,2,36,248
2023-09-06,2023,9,Sep,6,3,36,249
2023-09-07,2023,9,Sep,7,4,36,250
2023-09-08,2023,9,Sep,8,5,36,251
2023-09-09,2023,9,Sep,9,6,36,252
2023-09-10,2023,9,Sep,10,0,36,253
2023-09-11,2023,9,Sep,11,1,37,254
2023-09-12,2023,9,Sep,12,2,37,255
2023-09-13,2023,9,Sep,13,3,37,256
2023-09-14,2023,9,Sep,14,4,37,257
2023-09-15,2023,9,Sep,15,5,37,258
2023-09-16,2023,9,Sep,16,6,37,259
2023-09-17,2023,9,Sep,17,0,37,260
2023-09-18,2023,9,Sep,18,1,38,261
2023-09-19,2023,9,Sep,19,2,38,262
2023-09-20,2023,9,Sep,20,3,38,263
2023-09-21,2023,9,Sep,21,4,38,264
2023-09-22,2023,9,Sep,22,5,38,265
2023-09-23,2023,9,Sep,23,6,38,266
2023-09-24,2023,9,Sep,24,0,38,267
2023-09-25,2023,9,Sep,25,1,39,268
2023-09-26,2023,9,Sep,26,2,39,269
2023-09-27,2023,9,Sep,27,3,39,270
2023-09-28,2023,9,Sep,28,4,39,271
2023-09-29,2023,9,Sep,29,5,39,272
2023-09-30,2023,9,Sep,30,6,39,273
2023-10-01,2023,10,Oct,1,0,39,274
2023-10-02,2023,10,Oct,2,1,40,275
2023-10-03,2023,10,Oct,3,2,40,276
2023-10-04,2023,10,Oct,4,3,40,277
2023-10-05,2023,10,Oct,5,4,40,278
2023-10-06,2023,10,Oct,6,5,40,279
2023-10-07,2023,10,Oct,7,6,40,280
2023-10-08,2023,10,Oct,8,0,40,281
2023-10-09,2023,10,Oct,9,1,41,282
2023-10-10,2023,10,Oct,10,2,41,283
2023-10-11,2023,10,Oct,11,3,41,284
2023-10-12,2023,10,Oct,12,4,41,285
2023-10-13,2023,10,Oct,13,5,41,286
2023-10-14,2023,10,Oct,14,6,41,287
2023-10-15,2023,10,Oct,15,0,41,288
2023-10-16,2023,10,Oct,16,1,42,289
2023-10-17,2023,10,Oct,17,2,42,290
2023-10-18,2023,10,Oct,18,3,42,291
2023-10-19,2023,10,Oct,19,4,42,292
2023-10-20,2023,10,Oct,20,5,42,293
2023-10-21,2023,10,Oct,21,6,42,294
2023-10-22,2023,10,Oct,22,0,42,295
2023-10-23,2023,10,Oct,23,1,43,296
2023-10-24,2023,10,Oct,24,2,43,297
2023-10-25,2023,10,Oct,25,3,43,298
2023-10-26,2023,10,Oct,26,4,43,299
2023-10-27,2023,10,Oct,27,5,43,300
2023-10-28,2023,10,Oct,28,6,43,301
2023-10-29,2023,10,Oct,29,0,43,302
2023-10-30,2023,10,Oct,30,1,44,303
2023-10-31,2023,10,Oct,31,2,44,304
2023-11-01,2023,11,Nov,1,3,44,305
2023-11-02,2023,11,Nov,2,4,44,306
2023-11-03,2023,11,Nov,3,5,44,307
2023-11-04,2023,11,Nov,4,6,44,308
2023-11-05,2023,11,Nov,5,0,44,309
2023-11-06,2023,11,Nov,6,1,45,310
2023-11-07,2023,11,Nov,7,2,45,311
2023-11-08,2023,11,Nov,8,3,45,312
2023-11-09,2023,11,Nov,9,4,45,313
2023-11-10,2023,11,Nov,10,5,45,314
2023-11-11,2023,11,Nov,11,6,45,315
2023-11-12,2023,11,Nov,12,0,45,316
2023-11-13,2023,11,Nov,13,1,46,317
2023-11-14,2023,11,Nov,14,2,46,318
2023-11-15,2023,11,Nov,15,3,46,319
2023-11-16,2023,11,Nov,16,4,46,320
2023-11-17,2023,11,Nov,17,5,46,321
2023-11-18,2023,11,Nov,18,6,46,322
2023-11-19,2023,11,Nov,19,0,46,323
2023-11-20,2023,11,Nov,20,1,47,324
2023-11-21,2023,11,Nov,21,2,47,325
2023-11-22,2023,11,Nov,22,3,47,326
2023-11-23,2023,11,Nov,23,4,47,327
2023-11-24,2023,11,Nov,24,5,47,328
2023-11-25,2023,11,Nov,25,6,47,329
2023-11-26,2023,11,Nov,26,0,47,330
2023-11-27,2023,11,Nov,27,1,48,331
2023-11-28,2023,11,Nov,28,2,48,332
2023-11-29,2023,11,Nov,29,3,48,333
2023-11-30,2023,11,Nov,30,4,48,334
2023-12-01,2023,12,Dec,1,5,48,335
2023-12-02,2023,12,Dec,2,6,48,336
2023-12-03,2023,12,Dec,3,0,48,337
2023-12-04,2023,12,Dec,4,1,49,338
2023-12-05,2023,12,Dec,5,2,49,339
2023-12-06,2023,12,Dec,6,3,49,340
2023-12-07,2023,12,Dec,7,4,49,341
2023-12-08,2023,12,Dec,8,5,49,342
2023-12-09,2023,12,Dec,9,6,49,343
2023-12-10,2023,12,Dec,10,0,49,344
2023-12-11,2023,12,Dec,11,1,50,345
2023-12-12,2023,12,Dec,12,2,50,346
2023-12-13,2023,12,Dec,13,3,50,347
2023-12-14,2023,12,Dec,14,4,50,348
2023-12-15,2023,12,Dec,15,5,50,349
2023-12-16,2023,12,Dec,16,6,50,350
2023-12-17,2023,12,Dec,17,0,50,351
2023-12-18,2023,12,Dec,18,1,51,352
2023-12-19,2023,12,Dec,19,2,51,353
2023-12-20,2023,12,Dec,20,3,51,354
2023-12-21,2023,12,Dec,21,4,51,355
2023-12-22,2023,12,Dec,22,5,51,356
2023-12-23,2023,12,Dec,23,6,51,357
2023-12-24,2023,12,Dec,24,0,51,358
2023-12-25,2023,12,Dec,25,1,52,359
2023-12-26,2023,12,Dec,26,2,52,360
2023-12-27,2023,12,Dec,27,3,52,361
2023-12-28,2023,12,Dec,28,4,52,362
2023-12-29,2023,12,Dec,29,5,52,363
2023-12-30,2023,12,Dec,30,6,52,364
2023-12-31,2023,12,Dec,31,0,52,365
2024-01-01,2024,1,Jan,1,1,1,1
2024-01-02,2024,1,Jan,2,2,1,2
2024-01-03,2024,1,Jan,3,3,1,3
2024-01-04,2024,1,Jan,4,4,1,4
2024-01-05,2024,1,Jan,5,5,1,5
2024-01-06,2024,1,Jan,6,6,1,6
2024-01-07,2024,1,Jan,7,0,1,7
2024-01-08,2024,1,Jan,8,1,2,8
2024-01-09,2024,1,Jan,9,2,2,9
2024-01-10,2024,1,Jan,10,3,2,10
2024-01-11,2024,1,Jan,11,4,2,11
2024-01-12,2024,1,Jan,12,5,2,12
2024-01-13,2024,1,Jan,13,6,2,13
2024-01-14,2024,1,Jan,14,0,2,14
2024-01-15,2024,1,Jan,15,1,3,15
2024-01-16,2024,1,Jan,16,2,3,16
2024-01-17,2024,1,Jan,17,3,3,17
2024-01-18,2024,1,Jan,18,4,3,18
2024-01-19,2024,1,Jan,19,5,3,19
2024-01-20,2024,1,Jan,20,6,3,20
2024-01-21,2024,1,Jan,21,0,3,21
2024-01-22,2024,1,Jan,22,1,4,22
2024-01-23,2024,1,Jan,23,2,4,23
2024-01-24,2024,1,Jan,24,3,4,24
2024-01-25,2024,1,Jan,25,4,4,25
2024-01-26,2024,1,Jan,26,5,4,26
2024-01-27,2024,1,Jan,27,6,4,27
2024-01-28,2024,1,Jan,28,0,4,28
2024-01-29,2024,1,Jan,29,1,5,29
2024-01-30,2024,1,Jan,30,2,5,30
2024-01-31,2024,1,Jan,31,3,5,31
2024-02-01,2024,2,Feb,1,4,5,32
2024-02-02,2024,2,Feb,2,5,5,33
2024-02-03,2024,2,Feb,3,6,5,34
2024-02-04,2024,2,Feb,4,0,5,35
2024-02-05,2024,2,Feb,5,1,6,36
2024-02-06,2024,2,Feb,6,2,6,37
2024-02-07,2024,2,Feb,7,3,6,38
2024-02-08,2024,2,Feb,8,4,6,39
2024-02-09,2024,2,Feb,9,5,6,40
2024-02-10,2024,2,Feb,10,6,6,41
2024-02-11,2024,2,Feb,11,0,6,42
2024-02-12,2024,2,Feb,12,1,7,43
2024-02-13,2024,2,Feb,13,2,7,44
2024-02-14,2024,2,Feb,14,3,7,45
2024-02-15,2024,2,Feb,15,4,7,46
2024-02-16,2024,2,Feb,16,5,7,47
2024-02-17,2024,2,Feb,17,6,7,48
2024-02-18,2024,2,Feb,18,0,7,49
2024-02-19,2024,2,Feb,19,1,8,50
2024-02-20,2024,2,Feb,20,2,8,51
2024-02-21,2024,2,Feb,21,3,8,52
2024-02-22,2024,2,Feb,22,4,8,53
2024-02-23,2024,2,Feb,23,5,8,54
2024-02-24,2024,2,Feb,24,6,8,55
2024-02-25,2024,2,Feb,25,0,8,56
2024-02-26,2024,2,Feb,26,1,9,57
2024-02-27,2024,2,Feb,27,2,9,58
2024-02-28,2024,2,Feb,28,3,9,59
2024-02-29,2024,2,Feb,29,4,9,60
2024-03-01,2024,3,Mar,1,5,9,61
2024-03-02,2024,3,Mar,2,6,9,62
2024-03-03,2024,3,Mar,3,0,9,63
2024-03-04,2024,3,Mar,4,1,10,64
2024-03-05,2024,3,Mar,5,2,10,65
2024-03-06,2024,3,Mar,6,3,10,66
2024-03-07,2024,3,Mar,7,4,10,67
2024-03-08,2024,3,Mar,8,5,10,68
2024-03-09,2024,3,Mar,9,6,10,69
2024-03-10,2024,3,Mar,10,0,10,70
2024-03-11,2024,3,Mar,11,1,11,71
2024-03-12,2024,3,Mar,12,2,11,72
2024-03-13,2024,3,Mar,13,3,11,73
2024-03-14,2024,3,Mar,14,4,11,74
2024-03-15,2024,3,Mar,15,5,11,75
2024-03-16,2024,3,Mar,16,6,11,76
2024-03-17,2024,3,Mar,17,0,11,77
2024-03-18,2024,3,Mar,18,1,12,78
2024-03-19,2024,3,Mar,19,2,12,79
2024-03-20,2024,3,Mar,20,3,12,80
2024-03-21,2024,3,Mar,21,4,12,81
2024-03-22,2024,3,Mar,22,5,12,82
2024-03-23,2024,3,Mar,23,6,12,83
2024-03-24,2024,3,Mar,24,0,12,84
2024-03-25,2024,3,Mar,25,1,13,85
2024-03-26,2024,3,Mar,26,2,13,86
2024-03-27,2024,3,Mar,27,3,13,87
2024-03-28,2024,3,Mar,28,4,13,88
2024-03-29,2024,3,Mar,29,5,13,89
2024-03-30,2024,3,Mar,30,6,13,90
2024-03-31,2024,3,Mar,31,0,13,91
2024-04-01,2024,4,Apr,1,1,14,92
2024-04-02,2024,4,Apr,2,2,14,93
2024-04-03,2024,4,Apr,3,3,14,94
2024-04-04,2024,4,Apr,4,4,14,95
2024-04-05,2024,4,Apr,5,5,14,96
2024-04-06,2024,4,Apr,6,6,14,97
2024-04-07,2024,4,Apr,7,0,14,98
2024-04-08,2024,4,Apr,8,1,15,99
2024-04-09,2024,4,Apr,9,2,15,100
2024-04-10,2024,4,Apr,10,3,15,101
2024-04-11,2024,4,Apr,11,4,15,102
2024-04-12,2024,4,Apr,12,5,15,103
2024-04-13,2024,4,Apr,13,6,15,104
2024-04-14,2024,4,Apr,14,0,15,105
2024-04-15,2024,4,Apr,15,1,16,106
2024-04-16,2024,4,Apr,16,2,16,107
2024-04-17,2024,4,Apr,17,3,16,108
2024-04-18,2024,4,Apr,18,4,16,109
2024-04-19,2024,4,Apr,19,5,16,110
2024-04-20,2024,4,Apr,20,6,16,111
2024-04-21,2024,4,Apr,21,0,16,112
2024-04-22,2024,4,Apr,22,1,17,113
2024-04-23,2024,4,Apr,23,2,17,114
2024-04-24,2024,4,Apr,24,3,17,115
2024-04-25,2024,4,Apr,25,4,17,116
2024-04-26,2024,4,Apr,26,5,17,117
2024-04-27,2024,4,Apr,27,6,17,118
2024-04-28,2024,4,Apr,28,0,17,119
2024-04-29,2024,4,Apr,29,1,18,120
2024-04-30,2024,4,Apr,30,2,18,121
2024-05-01,2024,5,May,1,3,18,122
2024-05-02,2024,5,May,2,4,18,123
2024-05-03,2024,5,May,3,5,18,124
2024-05-04,2024,5,May,4,6,18,125
2024-05-05,2024,5,May,5,0,18,126
2024-05-06,2024,5,May,6,1,19,127
2024-05-07,2024,5,May,7,2,19,128
2024-05-08,2024,5,May,8,3,19,129
2024-05-09,2024,5,May,9,4,19,130
2024-05-10,2024,5,May,10,5,19,131
2024-05-11,2024,5,May,11,6,19,132
2024-05-12,2024,5,May,12,0,19,133
2024-05-13,2024,5,May,13,1,20,134
2024-05-14,2024,5,May,14,2,20,135
2024-05-15,2024,5,May,15,3,20,136
2024-05-16,2024,5,May,16,4,20,137
2024-05-17,2024,5,May,17,5,20,138
2024-05-18,2024,5,May,18,6,20,139
2024-05-19,2024,5,May,19,0,20,140
2024-05-20,2024,5,May,20,1,21,141
2024-05-21,2024,5,May,21,2,21,142
2024-05-22,2024,5,May,22,3,21,143
2024-05-23,2024,5,May,23,4,21,144
2024-05-24,2024,5,May,24,5,21,145
2024-05-25,2024,5,May,25,6,21,146
2024-05-26,2024,5,May,26,0,21,147
2024-05-27,2024,5,May,27,1,22,148
2024-05-28,2024,5,May,28,2,22,149
2024-05-29,2024,5,May,29,3,22,150
2024-05-30,2024,5,May,30,4,22,151
2024-05-31,2024,5,May,31,5,22,152
